game,player,hand,value,average face value,nil chance,misdeal,nil
750,west,LS 8S 7S 3S 9H 3H QC 7C 2C TD 6D 5D 3D,6,0.24,7.0,False,False
751,north,QS 4S QH 9H 8H 7H 5H KC TC QD TD 4D 3D,5,0.7,8.38,False,True
751,east,BS AS KS TS 8S 5S 3S AH KH 3C 2C 9D 8D,18,0.0,9.15,False,False
751,south,LS 9S 7S 6S 6H AC QC 7C 5C 4C AD 6D 5D,9,0.2,8.54,False,False
751,west,DS JS JH TH 4H 3H JC 9C 8C 6C KD JD 7D,3,0.64,9.15,False,True
752,north,5S 3S KH 8H 7H 5H TC 5C 3C AD KD TD 3D,6,0.8,7.62,False,True
752,east,BS DS AS TS 9S TH 9C 7C 4C 2C 9D 6D 5D,9,0.0,9.0,False,False
752,south,QS AH JH 9H 6H 4H 3H AC QC 6C QD 8D 7D,6,0.7,9.08,False,True
752,west,LS KS JS 8S 7S 6S 4S QH KC JC 8C JD 4D,10,0.02,9.54,False,False
753,north,AS 9S QH 5H KC 8C 7C 4C QD JD TD 9D 4D,5,0.45,9.08,False,True
753,east,LS DS QS 6S JH 8H 4H 3H 9C KD 8D 6D 3D,9,0.14,8.77,False,False
753,south,BS JS 5S KH 9H 6H QC JC TC 3C 2C AD 5D,13,0.0,9.08,False,False
753,west,KS TS 8S 7S 4S 3S AH TH 7H AC 6C 5C 7D,10,0.16,8.31,False,False
754,north,DS 9S 7S 5H 4H AC KC TC 9C AD 9D 8D 6D,6,0.64,9.46,False,True
754,east,KS 3S AH KH JH 3H 8C 6C 2C QD 7D 4D 3D,6,0.65,7.62,False,True
754,south,BS AS QS JS 8S 5S 4S QH 8H QC 7C KD 5D,14,0.0,9.85,False,False
754,west,LS TS 6S TH 9H 7H 6H JC 5C 4C 3C JD TD,5,0.26,8.31,False,True
755,north,LS TS 7S 6S 4S 3S QH 9H 4H 7C 4C 9D 6D,6,0.08,7.46,False,False
755,east,BS DS KS 5S AH JH 6H 5H JC 9C 6C AD TD,14,0.0,10.46,False,False
755,south,AS JS TH 8H 7H AC KC 5C KD QD JD 8D 3D,10,0.34,9.92,False,False
755,west,QS 9S 8S KH 3H QC TC 8C 3C 2C 7D 5D 4D,5,0.84,7.38,False,True
756,north,DS AH 5H 4H JC TC 9C 8C 7C 6C AD 8D 7D,8,0.8,9.08,False,True
756,east,BS AS 8S 4S KH 6H KC 4C QD JD 5D 4D 3D,15,0.0,8.77,False,False
756,south,KS JS TS 9S 7S 3S 9H 7H QC 5C 3C TD 9D,3,0.03,8.31,False,False
756,west,LS QS 6S 5S QH JH TH 8H 3H AC 2C KD 6D,14,0.14,9.08,False,False
757,north,LS AS 6S 4S AH QH 9H 5H 3H TC 4C TD 9D,8,0.11,8.92,False,False
757,east,BS JS TS 9S 8S 7H QC 8C 7C 3C QD 5D 3D,7,0.0,8.62,False,False
757,south,QS 7S 3S 6H AC KC 9C 6C 5C AD KD 7D 6D,6,0.56,8.85,False,True
757,west,DS KS 5S KH JH TH 8H 4H JC 2C JD 8D 4D,2,0.52,8.85,False,True
758,north,LS DS KS QS JS 8S 6S 3S QH 7H 4H 9C JD,10,0.0,9.77,False,False
758,east,AS TS 9S 5S 4S JH AC 7C 4C 3C AD 8D 5D,9,0.42,8.31,False,False
758,south,BS AH KH 9H 8H 5H 3H QC 8C 2C QD 9D 7D,8,0.0,9.15,False,False
758,west,7S TH 6H KC JC TC 6C 5C KD TD 6D 4D 3D,0,1.0,8.0,False,True
759,north,LS AS 3S JH 5H 3H KC 9C 7C 5C 3C 6D 4D,8,0.18,7.62,False,False
759,east,BS KS QS AH QH 4H JC TC 6C AD QD JD 7D,17,0.0,11.0,False,False
759,south,TS 5S 4S KH TH 9H 8H 7H 6H AC QC 2C 3D,5,0.8,7.92,False,True
759,west,DS JS 9S 8S 7S 6S 8C 4C KD TD 9D 8D 5D,0,0.16,8.69,False,True
760,north,BS DS JS TS 8S TH 8H 4H 3H AC AD 7D 3D,14,0.0,9.54,False,False
760,east,LS QS 9S 6S 4S KH 9H JC 8C 7C KD QD 9D,14,0.1,9.92,False,False
760,south,KS 7S 5S QH JH 6H 5H 9C 5C 4C 3C 6D 5D,2,0.78,7.0,False,True
760,west,AS 3S AH 7H KC QC TC 6C 2C JD TD 8D 4D,7,0.45,8.77,False,True
761,north,BS JS 8S 7S 5S QC 6C 5C JD 8D 7D 5D 3D,7,0.0,8.08,False,False
761,east,QS TS 9S 3S AC TC 8C 7C 2C KD QD 9D 6D,4,0.42,8.85,False,True
761,south,DS KS 4S JH TH 9H 8H 5H 4H 4C 3C AD TD,6,0.65,8.46,False,True
761,west,LS AS 6S AH KH QH 7H 6H 3H KC JC 9C 4D,11,0.11,9.85,False,False
762,north,BS 5S AH JH 6H AC KC JC TC 6C TD 9D 7D,10,0.0,10.23,False,False
762,east,KS QS 8S 7S 6S KH 8H 4H 8C 5C KD QD 6D,11,0.14,8.85,False,False
762,south,DS 4S 7H 5H 3H QC 7C 3C JD 8D 5D 4D 3D,1,0.96,6.69,False,True
762,west,LS AS JS TS 9S 3S QH TH 9H 9C 4C 2C AD,13,0.0,9.46,False,False
763,north,AS JS 5S 4S 9H 7H AC QC 9C 6C JD TD 8D,5,0.34,9.23,False,True
763,east,LS TS 9S 8S 6S QH JH 8H KC TC 7C 9D 3D,9,0.16,9.38,False,False
763,south,BS QS AH TH 4H JC 8C 4C 2C AD KD QD 5D,16,0.0,9.69,False,False
763,west,DS KS 7S 3S KH 6H 5H 3H 5C 3C 7D 6D 4D,4,0.58,6.92,False,True
764,north,4S 3S 7H AC QC 9C 8C 7C 6C 2C AD 4D 3D,4,0.96,7.15,False,True
764,east,LS DS AS QS JS AH QH 9H 5H TC 5C QD 6D,12,0.01,10.85,False,False
764,south,BS KS 7S KH JH 8H KC JC 4C JD 9D 7D 5D,14,0.0,9.92,False,False
764,west,TS 9S 8S 6S 5S TH 6H 4H 3H 3C KD TD 8D,3,0.72,7.31,False,True
765,north,BS AS QS 9S AH 6H 5H 8C 6C 3C 8D 6D 4D,15,0.0,8.62,False,False
765,east,DS KS TS 8S 5S 4S KH 8H KC 9C 4C JD 9D,8,0.13,9.38,False,False
765,south,6S 3S JH 7H 4H 3H AC QC TC 7C 5C AD 7D,4,0.8,7.92,False,True
765,west,LS JS 7S QH TH 9H JC 2C KD QD TD 5D 3D,6,0.21,9.31,False,False
766,north,KS QS AH JH 8H 5H 3H AC KC TC 6C 2C 3D,5,0.19,8.77,False,False
766,east,BS LS DS AS JS 7S TH 9H 9C 5C TD 7D 6D,14,0.0,10.46,False,False
766,south,TS 9S 8S 5S 3S QH 7H 6H 8C KD QD 9D 8D,3,0.6,8.46,False,True
766,west,6S 4S KH 4H QC JC 7C 4C 3C AD JD 5D 4D,5,0.96,7.54,False,True
767,north,DS JS 7S QH JH 7C 5C 4C 2C KD 9D 8D 5D,2,0.8,8.38,False,True
767,east,BS QS 6S 7H 4H 3H AC KC JC 8C 6C 3C AD,12,0.0,9.08,False,False
767,south,LS TS 9S 5S 4S TH 6H 5H TC 9C QD JD 6D,6,0.16,8.69,False,False
767,west,AS KS 8S 3S AH KH 9H 8H QC TD 7D 4D 3D,9,0.03,9.08,False,False
768,north,BS KS 6S 3S QH 6H 5H JC 7C KD QD TD 3D,11,0.0,9.08,False,False
768,east,LS JS TS 7S KH AC KC 6C 3C 2C AD 6D 4D,9,0.05,9.15,False,False
768,south,QS 4S AH TH 8H 4H TC 9C 8C 5C 4C 8D 5D,4,0.7,7.77,False,True
768,west,DS AS 9S 8S 5S JH 9H 7H 3H QC JD 9D 7D,3,0.34,9.23,False,True
769,north,LS AS QS 4S AH 6H 4H QC JC TC 7C 4C 7D,14,0.04,9.31,False,False
769,east,JS 6S 3S TH 8H 7H 5H AC 8C 6C 3C JD 9D,2,0.8,7.77,False,True
769,south,KS TS 9S QH 9H KC 5C AD QD 8D 6D 5D 3D,5,0.52,9.15,False,True
769,west,BS DS 8S 7S 5S KH JH 3H 9C 2C KD TD 4D,12,0.0,9.0,False,False
770,north,BS KS TS 9S 8S 7S AH 4H KC JC 9C 6C 3C,12,0.0,9.54,False,False
770,east,DS 5S 4S 3S TH 8H 7H 6H 7C 5C 8D 7D 4D,0,0.72,6.85,False,True
770,south,LS AS QS KH QH QC 8C 4C 2C AD KD QD 9D,17,0.03,10.85,False,False
770,west,JS 6S JH 9H 5H 3H AC TC JD TD 6D 5D 3D,4,0.8,8.0,False,True
771,north,QS 6S 3S QH 8H AC KC TC 8C TD 8D 6D 5D,6,0.56,8.85,False,True
771,east,LS DS AS JS TS KH 7H QC 9C 4C 2C AD 9D,15,0.08,10.46,False,False
771,south,BS 5S 4S AH JC 7C 6C 3C KD QD JD 7D 3D,10,0.0,8.69,False,False
771,west,KS 9S 8S 7S JH TH 9H 6H 5H 4H 3H 5C 4D,2,0.58,7.23,False,True
772,north,AS JS 8S TH 9H 8H 4H KC TC JD 8D 7D 3D,6,0.45,8.92,False,True
772,east,DS KS 4S 3S AH 7H 3H AC JC 2C QD TD 9D,11,0.39,9.0,False,False
772,south,BS 5S QH JH 5H 9C 8C 7C 4C AD KD 5D 4D,11,0.0,8.77,False,False
772,west,LS QS TS 9S 7S 6S KH 6H QC 6C 5C 3C 6D,10,0.06,8.54,False,False
773,north,BS AS TS 9S 9H 8H 5H 4H 3H 5C 3C JD 3D,9,0.0,7.77,False,False
773,east,LS DS KS 6S 5S 7C 6C 2C KD TD 9D 8D 5D,7,0.13,8.85,False,False
773,south,4S AH KH QH 7H 6H AC KC JC 4C AD 6D 4D,8,0.8,9.38,False,True
773,west,QS JS 8S 7S 3S JH TH QC TC 9C 8C QD 7D,2,0.23,9.23,False,True
774,north,7S 5S AH 7H 4H 3H AC QC 8C 3C KD 8D 6D,7,0.8,8.0,False,True
774,east,TS 8S 6S 3S JH TH 9H KC 2C QD JD TD 4D,3,0.6,8.38,False,True
774,south,BS LS KH 6H 5H JC 9C 7C 6C 9D 7D 5D 3D,14,0.0,8.77,False,False
774,west,DS AS KS QS JS 9S 4S QH 8H TC 5C 4C AD,11,0.0,10.08,False,False
775,north,QS 6S 4S KH QH QC JC 8C 7C 6C AD 8D 4D,9,0.56,9.0,False,True
775,east,LS DS KS 7S 8H 5H 4H 3H 5C 3C 9D 6D 3D,7,0.19,7.46,False,False
775,south,JS TS 8S 5S AH JH 7H AC TC 9C 2C QD JD,6,0.48,9.54,False,True
775,west,BS AS 9S 3S TH 9H 6H KC 4C KD TD 7D 5D,14,0.0,9.23,False,False
776,north,BS AS KS 8S 6S 4S TH 6H 5H 4H 3H KC KD,11,0.0,8.92,False,False
776,east,LS QS JS 7S 3S KH QH JH QC 9C 2C 9D 8D,12,0.08,9.62,False,False
776,south,DS JC 8C 5C 4C 3C QD JD 7D 6D 5D 4D 3D,0,1,7.23,False,True
776,west,TS 9S 5S AH 9H 8H 7H AC TC 7C 6C AD TD,8,0.64,9.46,False,True
777,north,7S 6S 3S KH QH 9H 3H AC 8C AD KD QD 8D,10,0.64,9.38,False,True
777,east,KS TS 8S 4S AH JH TH 5H 4H TC 9C JD 7D,2,0.39,8.92,False,True
777,south,QS JS 9S 8H 7H 6H QC JC 7C 5C 9D 6D 5D,2,0.12,8.31,False,True
777,west,BS LS DS AS 5S KC 6C 4C 3C 2C TD 4D 3D,14,0.0,8.62,False,False
778,north,LS DS TS 8S 7S TH 6H TC QD JD TD 6D 5D,5,0.16,9.69,False,False
778,east,AH 9H 8H 7H 5H AC KC JC 7C 6C 3C 2C 9D,0,1,8.31,True,True
778,south,AS KS QS 6S 5S QH 4H 9C 8C 4C AD 7D 3D,11,0.01,8.54,False,False
778,west,BS JS 9S 4S 3S KH JH 3H QC 5C KD 8D 4D,12,0.0,8.69,False,False
779,north,AS KS TS AH KH 5H JC 8C 7C 6C 2C QD 5D,12,0.04,9.23,False,False
779,east,LS QH 9H 6H 3H AC TC 9C 5C AD KD 9D 7D,9,0.2,9.77,False,False
779,south,DS QS JS 9S 8S 7S 4S 3S 4H 3C JD 6D 4D,2,0.0,7.46,False,False
779,west,BS 6S 5S JH TH 8H 7H KC QC 4C TD 8D 3D,10,0.0,8.77,False,False
780,north,KS JS 9S 6S AH TH 8H 4H 4C KD QD 9D 8D,6,0.21,9.31,False,False
780,east,LS DS AS 5S KH QH JC 5C 3C AD TD 5D 3D,13,0.11,9.69,False,False
780,south,BS QS 4S JH 7H 6H 5H 3H 7C 6C 2C 6D 4D,8,0.0,6.92,False,False
780,west,TS 8S 7S 3S 9H AC KC QC TC 9C 8C JD 7D,0,0.48,9.31,False,True
781,north,7S 5S 3S AH KH TH 8H 5H 3H 9C 5C 8D 7D,0,0.96,7.46,False,True
781,east,DS AS TS 6S QH 7H AC 8C 3C AD KD JD 5D,11,0.25,10.15,False,False
781,south,LS KS QS 9H 4H KC JC 7C 4C 2C QD 6D 3D,10,0.08,8.62,False,False
781,west,BS JS 9S 8S 4S JH 6H QC TC 6C TD 9D 4D,7,0.0,9.0,False,False
782,north,DS KS 7H 3H AC KC JC 9C 2C AD QD 7D 6D,4,0.52,9.69,False,True
782,east,LS QS TS 7S 3S TH 8H 8C 7C 6C 9D 8D 4D,7,0.17,8.31,False,False
782,south,BS 9S 6S 5S 4S AH QH JH 5H 4H QC TC 5C,7,0.0,8.77,False,False
782,west,AS JS 8S KH 9H 6H 4C 3C KD JD TD 5D 3D,6,0.56,8.46,False,True
783,north,DS JS 5S JH 6H 5H 4H 3H KC 6C KD TD 5D,6,0.8,8.23,False,True
783,east,LS AS QS TS 9S 8S TH 8C 4C JD 8D 7D 3D,10,0.01,9.23,False,False
783,south,6S 3S AH KH 9H AC TC 9C 7C 5C 2C QD 4D,7,0.8,8.31,False,True
783,west,BS KS 7S 4S QH 8H 7H QC JC 3C AD 9D 6D,14,0.0,9.46,False,False
784,north,BS DS AS TS 7S AH 4H 3H AC KC 4C 3C TD,17,0.0,9.85,False,False
784,east,6S 5S 3S TH QC 9C 7C 2C JD 9D 7D 6D 5D,0,0.96,7.08,False,True
784,south,LS KS QS 9S 4S KH JH 5H JC TC 6C QD 4D,12,0.05,9.69,False,False
784,west,JS 8S QH 9H 8H 7H 6H 8C 5C AD KD 8D 3D,4,0.8,8.62,False,True
785,north,8S 5S KC JC TC 9C 7C 6C 3C JD 9D 6D 3D,0,0.8,7.77,False,True
785,east,AS KS TS 6S 4S AH KH 9H 8H 3H 8C QD 8D,5,0.03,9.38,False,False
785,south,BS LS DS QS 9S 7S 3S JH 5H AC AD TD 5D,21,0.0,10.62,False,False
785,west,JS QH TH 7H 6H 4H QC 5C 4C 2C KD 7D 4D,3,1,7.46,False,True
786,north,BS LS DS KS 7S 5S 4S KH QH 8H 4H AC 4D,19,0.0,10.15,False,False
786,east,AS JS 5H KC QC JC TC 6C AD KD 9D 6D 3D,3,0.34,9.77,False,True
786,south,9S 3S JH TH 7H 6H 3H 5C 2C TD 8D 7D 5D,0,0.96,6.62,False,True
786,west,QS TS 8S 6S AH 9H 9C 8C 7C 4C 3C QD JD,6,0.42,8.69,False,True
787,north,DS KS QS QH 7H 6H QC JC 7C 5C 4C QD 5D,5,0.19,9.31,False,False
787,east,9S 6S 5S KH JH TH 9H 4H KC 9C 8C KD 3D,6,0.64,8.69,False,True
787,south,BS AS JS 7S 4S 3S 8H 3H AC TC JD 9D 4D,13,0.0,8.85,False,False
787,west,LS TS 8S AH 5H 6C 3C 2C AD TD 8D 7D 6D,9,0.26,8.38,False,False
788,north,DS TS 6S JH 9H 6H JC 8C 7C 6C 2C KD 8D,3,0.8,8.62,False,True
788,east,BS AS KS 5S KH TH 8H 4H TC 4C JD TD 4D,13,0.0,9.46,False,False
788,south,QS JS 9S 7S 4S AH 7H 3H AC AD 9D 6D 5D,12,0.0,8.85,False,False
788,west,LS 8S 3S QH 5H KC QC 9C 5C 3C QD 7D 3D,6,0.26,8.31,False,False
789,north,BS KS JS TS 8S JH 9H 8H 4H 3H QC 8C TD,8,0.0,9.54,False,False
789,east,7S 3S KH 7H 5H AC 5C 2C 9D 7D 5D 4D 3D,7,1,6.46,False,True
789,south,LS AS 9S 5S AH QH 9C 7C 6C 3C AD KD QD,20,0.08,10.31,False,False
789,west,DS QS 6S 4S TH 6H KC JC TC 4C JD 8D 6D,4,0.42,8.92,False,True
790,north,DS JS 8S 4S KH 8H 7H 5H 3H QC JC TC 4C,0,0.6,8.54,False,True
790,east,6S 5S 3S JH TH KC 2C AD QD 9D 6D 4D 3D,3,0.96,7.54,False,True
790,south,BS LS AS KS QS TS 9S 7S 6H 3C TD 8D 7D,18,0.0,10.15,False,False
790,west,AH QH 9H 4H AC 9C 8C 7C 6C 5C KD JD 5D,5,0.96,9.0,True,True
791,north,DS AS JS 7S 3S AH 5H KC TC 6C 2C QD 9D,9,0.34,9.31,False,False
791,east,KS QS QH 9H 8H 7H 4H JC 8C 7C 4C AD TD,8,0.19,9.15,False,False
791,south,TS 9S 8S 6S KH JH 5C 3C KD JD 7D 6D 5D,3,0.6,8.23,False,True
791,west,BS LS 5S 4S TH 6H 3H AC QC 9C 8D 4D 3D,16,0.0,8.54,False,False
792,north,QS JS TS TH 6H 5H QC JC TC 6C 3C KD 5D,5,0.06,8.77,False,False
792,east,BS KS 9S 8S 7S 6S 5S 4S 3S 3H 5C 2C JD,8,0.0,7.15,False,False
792,south,KH QH JH 9H 8H AC 4C QD TD 9D 8D 7D 3D,4,0.96,9.23,True,True
792,west,LS DS AS AH 7H 4H KC 9C 8C 7C AD 6D 4D,18,0.11,10.08,False,False
793,north,BS QH 9H 5H AC JC 7C 3C 2C JD TD 9D 4D,7,0.0,8.77,False,False
793,east,8S 6S 4S 3S AH KH TH 8H 6H QC KD 6D 3D,3,0.6,8.15,False,True
793,south,9S JH 7H 4H 3H KC TC 9C 6C 5C 4C AD 5D,5,1.0,7.69,False,True
793,west,LS DS AS KS QS JS TS 7S 5S 8C QD 8D 7D,13,0.0,10.62,False,False
794,north,DS KS 9S 8S 4S KH QH 8H AC TC 3C 2C 3D,8,0.39,8.77,False,False
794,east,7S AH JH 9H 3H KC 8C 7C 5C 4C TD 5D 4D,2,1.0,7.69,False,True
794,south,BS LS JS TH 6H 5H 4H JC 9C AD KD 8D 7D,15,0.0,10.08,False,False
794,west,AS QS TS 6S 5S 3S 7H QC 6C QD JD 9D 6D,5,0.04,8.69,False,False
795,north,BS LS 5S 4S KH 9H 3H JC 9C 7C 3C 2C 4D,14,0.0,7.92,False,False
795,east,6S JH 8H 7H 6H AC 5C AD QD TD 6D 5D 3D,4,1.0,8.23,False,True
795,south,KS TS 9S 3S QH 5H KC TC 6C 4C JD 8D 7D,4,0.49,8.54,False,True
795,west,DS AS QS JS 8S 7S AH TH 4H QC 8C KD 9D,12,0.02,10.54,False,False
796,north,LS 9S 7S 9H 8H 7H 6H 5H 3H QC 3C 2C 6D,6,0.32,7.15,False,True
796,east,DS QS TS 8S 5S 3S TH AC KC JC 7C QD 7D,6,0.11,9.77,False,False
796,south,AS 6S 4S AH TC 9C 8C 4C AD JD 5D 4D 3D,7,0.0,8.15,False,False
796,west,BS KS JS KH QH JH 4H 6C 5C KD TD 9D 8D,12,0.0,10.15,False,False
797,north,DS 9S 6S KH QH JH JC TC 8C 4C AD JD 5D,8,0.48,9.92,False,True
797,east,8S AH 6H 5H AC 7C 6C KD 9D 8D 7D 6D 3D,8,1.0,8.15,False,True
797,south,BS KS 7S 5S 3S TH 9H 7H 3H 9C 3C TD 4D,8,0.0,7.69,False,False
797,west,LS AS QS JS TS 4S 8H 4H KC QC 5C 2C QD,12,0.0,9.46,False,False
798,north,LS AS 9S 7S 4S 6H KC JC 5C 2C JD TD 3D,10,0.14,8.54,False,False
798,east,DS QS JS 5S AH KH TH AC TC 7C 3C AD 9D,15,0.17,10.54,False,False
798,south,BS 8S 6S QH JH 8H 7H 4H 3H QC KD 8D 7D,9,0.0,8.92,False,False
798,west,KS TS 3S 9H 5H 9C 8C 6C 4C QD 6D 5D 4D,2,0.78,7.23,False,True
799,north,LS DS QS TS TH 6H 3H KC QC 9C 8C 7D 5D,9,0.14,9.69,False,False
799,east,JS 9S 8S 3S QH 8H AC JC 5C 4C JD 8D 4D,2,0.6,8.31,False,True
799,south,AS 6S 5S 4S 4H TC 7C AD KD QD 9D 6D 3D,3,0.42,8.23,False,True
799,west,BS KS 7S AH KH JH 9H 7H 5H 6C 3C 2C TD,8,0.0,9.0,False,False
800,north,LS AS KS AH 9H 6H QC JC 8C QD JD 9D 5D,15,0.01,10.77,False,False
800,east,BS DS 9S 7S 4S 3S KH QH 7H AC 7C 6C 6D,14,0.0,9.23,False,False
800,south,JS 8S 6S JH TH 3H 9C 5C 4C KD 8D 7D 4D,2,0.8,7.62,False,True
800,west,QS TS 5S 8H 5H 4H KC TC 3C 2C AD TD 3D,8,0.7,7.62,False,True
801,north,KS TS 7S 6S 5S 8H 3H KC 2C KD TD 4D 3D,7,0.58,7.46,False,True
801,east,BS AS JS 9S 4S AH QH AC QC TC 8C QD 8D,15,0.0,11.15,False,False
801,south,LS KH JH 7H 5H JC 9C 7C 6C 4C JD 7D 5D,5,0.33,8.62,False,True
801,west,DS QS 8S 3S TH 9H 6H 4H 5C 3C AD 9D 6D,6,0.53,8.0,False,True
802,north,TS 9S 5S 4S KH 9H 7H AC QC 8C TD 9D 4D,8,0.48,8.77,False,True
802,east,LS QS JS 8S 6S JH TH 5H 4H 7C 5C 4C QD,7,0.1,8.54,False,False
802,south,BS AS QH 8H TC 9C 6C 3C KD 8D 7D 6D 3D,9,0.0,8.92,False,False
802,west,DS KS 7S 3S AH 6H 3H KC JC 2C AD JD 5D,13,0.39,9.0,False,False
803,north,AS QS QH 9H 5H 4H 3H AC 5C 3C JD 5D 3D,9,0.2,7.69,False,False
803,east,8S JH 8H KC QC JC TC 9C 7C 2C KD TD 4D,3,0.8,9.08,False,True
803,south,KS JS TS 7S 5S KH 7H 6H 4C AD QD 9D 6D,7,0.21,9.0,False,False
803,west,BS LS DS 9S 6S 4S 3S AH TH 8C 6C 8D 7D,15,0.0,9.46,False,False
804,north,LS AS 9S 8S 6S KH 4H 3H JC 5C JD 9D 4D,11,0.11,8.69,False,False
804,east,BS QH TH 9H 8H 7H AC 7C 4C AD KD 7D 5D,14,0.0,9.77,False,False
804,south,QS JS TS 7S 4S 3S JH 5H KC 9C 6C 6D 3D,5,0.02,7.69,False,False
804,west,DS KS 5S AH 6H QC TC 8C 3C 2C QD TD 8D,7,0.52,9.08,False,True
805,north,7S 6S KH TH 8H 7H KC 9C 8C 4C 9D 7D 6D,4,0.8,8.23,False,True
805,east,BS KS TS QH JH 4H 3H JC 7C 6C 2C JD 8D,8,0.0,8.85,False,False
805,south,LS AS 9S 8S AH 9H 5H TC 5C 3C AD 5D 4D,16,0.11,8.92,False,False
805,west,DS QS JS 5S 4S 3S 6H AC QC KD QD TD 3D,8,0.08,9.23,False,False
806,north,KS QS 8S 6S 4S KH 8H QC 9C KD 9D 7D 3D,9,0.14,9.0,False,False
806,east,AS JS TS 9S 7S 5S 9H 7H 3H 6C 3C QD 5D,3,0.04,7.77,False,False
806,south,BS DS 3S JH 4H AC KC 7C 2C AD TD 8D 6D,12,0.0,9.54,False,False
806,west,LS AH QH TH 6H 5H JC TC 8C 5C 4C JD 4D,4,0.26,8.92,False,True
807,north,LS KS 7S 6S 4S 9H KC JC TC 6C 2C AD QD,11,0.13,9.46,False,False
807,east,BS AS AH KH 8H 5H 4H 3H 9C 8C 4C 4D 3D,9,0.0,8.15,False,False
807,south,DS QS JS 9S 3S QH 7H 6H 7C 3C KD 7D 6D,6,0.09,8.54,False,False
807,west,TS 8S 5S JH TH AC QC 5C JD TD 9D 8D 5D,5,0.64,9.08,False,True
808,north,TS 7S 6H 4H AC KC JC 9C 5C 3C 8D 7D 4D,0,0.8,7.77,False,True
808,east,DS JS 8S 4S 3S TH 9H 7H QC 2C JD TD 6D,0,0.6,8.31,False,True
808,south,BS AS QS 9S AH KH QH 8H 5H 3H TC KD 5D,14,0.0,10.38,False,False
808,west,LS KS 6S 5S JH 8C 7C 6C 4C AD QD 9D 3D,9,0.13,8.77,False,False
809,north,7S 6S 4S KH JH 9H 7C 4C KD TD 9D 8D 5D,3,0.8,8.15,False,True
809,east,LS JS 9S TH 6H KC JC TC 8C 3C JD 7D 4D,5,0.21,9.15,False,False
809,south,BS DS AS KS TS 3S AH QH AC 5C 2C AD 3D,23,0.0,10.46,False,False
809,west,QS 8S 5S 8H 7H 5H 4H 3H QC 9C 6C QD 6D,3,0.84,7.46,False,True
810,north,LS QS 8S 6S JH 5H 3H AC 4C QD TD 9D 4D,11,0.14,8.77,False,False
810,east,AH 9H 8H 7H 6H KC JC TC 7C 5C 3C 2C AD,4,0.0,8.38,True,False
810,south,BS AS KS JS 9S 5S KH QH 8C 6C 8D 7D 6D,14,0.0,9.92,False,False
810,west,DS TS 7S 4S 3S TH 4H QC 9C KD JD 5D 3D,2,0.6,8.15,False,True
811,north,BS KS 9S 7S KH 9H 7H QC 9C 5C JD 5D 3D,12,0.0,9.23,False,False
811,east,LS DS 8S 5S AH TH 5H 4C KD QD 9D 8D 7D,9,0.16,9.69,False,False
811,south,TS 3S JH 8H 4H AC KC JC TC 3C AD TD 6D,4,0.64,9.0,False,True
811,west,AS QS JS 6S 4S QH 6H 3H 8C 7C 6C 2C 4D,6,0.1,7.31,False,False
812,north,KS TS 9S 8S QH 9H 5H 7C 4C 3C 2C TD 6D,3,0.58,7.54,False,True
812,east,BS LS 7S 3H AC TC 9C 8C AD KD 8D 7D 5D,13,0.0,10.08,False,False
812,south,DS AS QS 4S 3S AH JH TH KC JC 6C QD JD,12,0.09,10.46,False,False
812,west,JS 6S 5S KH 8H 7H 6H 4H QC 5C 9D 4D 3D,0,0.96,7.15,False,True
813,north,BS LS DS QS 9S TH 8H 6H 5H 3H QC TC 6C,14,0.0,9.92,False,False
813,east,TS 8S 3S 9H 7H 4H 8C 7C AD TD 8D 7D 4D,0,0.8,7.62,False,True
813,south,KS 5S AH JH AC JC 5C 3C KD QD JD 9D 3D,8,0.52,9.54,False,True
813,west,AS JS 7S 6S 4S KH QH KC 9C 4C 2C 6D 5D,8,0.42,8.15,False,True
814,north,QS JS 8S AH KH 9H 4H 8C QD TD 9D 8D 4D,6,0.31,9.38,False,True
814,east,LS TS JH 8H 7H AC KC QC 9C KD 6D 5D 3D,11,0.16,9.77,False,False
814,south,DS AS 9S 7S 5S 4S 3S TH 3H JC TC 5C AD,7,0.0,8.46,False,False
814,west,BS KS 6S QH 6H 5H 7C 6C 4C 3C 2C JD 7D,9,0.0,7.62,False,False
815,north,LS AH KH 6H TC 9C 8C 2C AD QD JD TD 7D,10,0.2,10.15,False,False
815,east,AS JS 5S 4S JH 8H 7H QC 5C KD 9D 5D 3D,5,0.42,8.23,False,True
815,south,DS KS 9S 8S 3S QH 5H AC JC 6C 4C 3C 8D,2,0.49,8.54,False,True
815,west,BS QS TS 7S 6S TH 9H 4H 3H KC 7C 6D 4D,11,0.0,8.31,False,False
816,north,AS JS TS 6S 3S 7H AC KC QC JC 8D 6D 3D,7,0.34,9.08,False,False
816,east,LS QS 7S QH TH 8H 5H 4H 3H 6C 5C 2C AD,11,0.0,8.0,False,False
816,south,BS KS 5S 4S AH KH 9C 7C 4C 3C JD 5D 4D,15,0.0,8.38,False,False
816,west,DS 9S 8S JH 9H 6H TC 8C KD QD TD 9D 7D,0,0.48,9.77,False,True
817,north,LS DS 8S 4S AH 9H 6H 5H 6C TD 9D 8D 7D,7,0.16,9.0,False,False
817,east,JS 9S 7S 3S KH QH 4H 8C 5C 4C 2C QD 5D,4,0.72,7.31,False,True
